file_id,idsite,idvisit,visitip,visitorid,fingerprint,actiondetails_0_type,actiondetails_0_url,actiondetails_0_pageidaction,actiondetails_0_idpageview,actiondetails_0_servertimepretty,actiondetails_0_pageid,actiondetails_0_eventcategory,actiondetails_0_eventaction,actiondetails_0_pageviewposition,actiondetails_0_timestamp,actiondetails_0_title,actiondetails_0_subtitle,actiondetails_1_type,actiondetails_1_url,actiondetails_1_pagetitle,actiondetails_1_pageidaction,actiondetails_1_idpageview,actiondetails_1_servertimepretty,actiondetails_1_pageid,actiondetails_1_timespent,actiondetails_1_timespentpretty,actiondetails_1_pageviewposition,actiondetails_1_title,actiondetails_1_subtitle,actiondetails_1_timestamp,actiondetails_2_type,actiondetails_2_url,actiondetails_2_pageidaction,actiondetails_2_idpageview,actiondetails_2_servertimepretty,actiondetails_2_pageid,actiondetails_2_eventcategory,actiondetails_2_eventaction,actiondetails_2_pageviewposition,actiondetails_2_timestamp,actiondetails_2_title,actiondetails_2_subtitle,actiondetails_3_type,actiondetails_3_url,actiondetails_3_pageidaction,actiondetails_3_idpageview,actiondetails_3_servertimepretty,actiondetails_3_pageid,actiondetails_3_eventcategory
matomo_export_2023-10-04.csv,1,5,141.75.168.0,92f090e11fdbefbe,fb231a0ec5c2f0c8,action,https://hans.th-nuernberg.de/channels?evalId=none&role=everybody,122,tv7t1g,"Oct 4, 2023 19:45:31",308,NA,NA,1,2023-10-04 19:45:31,HAnS,https://hans.th-nuernberg.de/channels?evalId=none&role=everybody,event,https://hans.th-nuernberg.de/channels?evalId=none&role=everybody,NA,123,tv7t1g,"Oct 4, 2023 19:45:35",309,NA,NA,1,Event,"Category: ""logout', Action: ""start""",2023-10-04 19:45:35,event,https://hans.th-nuernberg.de/channels?evalId=none&role=everybody,123,tv7t1g,"Oct 4, 2023 19:45:35",310,click_button,Abmelden,1,2023-10-04 19:45:35,Event,"Category: ""click_button', Action: ""Abmelden""",action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,UTm1cZ,"Oct 4, 2023 19:45:36",311,NA
matomo_export_2023-10-04.csv,1,1,141.75.152.0,de3a10060112d977,379a01acad44b5c7,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,J1EzJb,"Oct 4, 2023 16:19:46",1,NA,NA,1,2023-10-04 16:19:46,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,event,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,NA,3,J1EzJb,"Oct 4, 2023 16:19:54",2,NA,NA,1,Event,"Category: ""login', Action: ""success""",2023-10-04 16:19:54,action,https://hans.th-nuernberg.de/?evalId=none&role=developer,6,hZ9dfR,"Oct 4, 2023 16:19:54",3,NA,NA,2,2023-10-04 16:19:54,HAnS,https://hans.th-nuernberg.de/?evalId=none&role=developer,event,https://hans.th-nuernberg.de/?evalId=none&role=developer,7,hZ9dfR,"Oct 4, 2023 16:19:56",4,click_button
matomo_export_2023-10-05.csv,1,22,141.75.152.0,7e5bceb26dcffa4e,ae20b413a572496c,action,https://hans.th-nuernberg.de/?evalId=none&role=everybody,262,uQCerD,"Oct 5, 2023 15:46:15",808,NA,NA,1,2023-10-05 15:46:15,HAnS,https://hans.th-nuernberg.de/?evalId=none&role=everybody,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,HAnS,2,LmqwAO,"Oct 5, 2023 15:46:21",809,6,6s,2,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2023-10-05 15:46:21,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,wx9ByQ,"Oct 5, 2023 15:46:27",810,NA,NA,3,2023-10-05 15:46:27,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,search,NA,NA,6gMCRZ,"Oct 5, 2023 15:46:56",811,NA
matomo_export_2023-10-06.csv,1,54,87.166.224.0,19affca11b3e233b,808425f664a71fd5,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,UeYBxR,"Oct 6, 2023 21:16:00",1491,NA,NA,1,2023-10-06 21:16:00,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,HAnS,2,MCKQXp,"Oct 6, 2023 21:18:18",1492,92,1 min 32s,2,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2023-10-06 21:18:18,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,0Mu293,"Oct 6, 2023 21:19:50",1493,NA,NA,3,2023-10-06 21:19:50,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,yv7ADn,"Oct 6, 2023 21:22:46",1494,NA
matomo_export_2023-10-06.csv,1,49,141.75.169.0,41564d54942ed63c,fb749ae31c6494c4,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,Q7U91Z,"Oct 6, 2023 17:28:54",1421,NA,NA,1,2023-10-06 17:28:54,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,event,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,NA,3,Q7U91Z,"Oct 6, 2023 17:29:27",1422,NA,NA,1,Event,"Category: ""login', Action: ""success""",2023-10-06 17:29:27,action,https://hans.th-nuernberg.de/search-results?evalId=none&role=lecturer,368,wa39GU,"Oct 6, 2023 17:29:28",1423,NA,NA,2,2023-10-06 17:29:28,HAnS,https://hans.th-nuernberg.de/search-results?evalId=none&role=lecturer,search,NA,NA,wa39GU,"Oct 6, 2023 17:29:28",1424,NA
matomo_export_2023-10-06.csv,1,46,141.75.107.0,e9e38ce7ad944753,ec7426aae8914ae5,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,PNHBqB,"Oct 6, 2023 15:50:32",1288,NA,NA,1,2023-10-06 15:50:32,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,HAnS,2,uBXcof,"Oct 6, 2023 15:52:41",1289,25,25s,2,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2023-10-06 15:52:41,event,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,3,uBXcof,"Oct 6, 2023 15:53:06",1290,login,success,2,2023-10-06 15:53:06,Event,"Category: ""login', Action: ""success""",action,https://hans.th-nuernberg.de/search-results?evalId=none&role=lecturer,368,Ec647L,"Oct 6, 2023 15:53:06",1291,NA
matomo_export_2023-10-06.csv,1,42,141.75.106.0,638740fd3174bb94,2a2a7fa382aad886,action,https://hans.th-nuernberg.de/search-results?evalId=none&role=everybody,263,YNZXS8,"Oct 6, 2023 13:00:46",1281,NA,NA,1,2023-10-06 13:00:46,HAnS,https://hans.th-nuernberg.de/search-results?evalId=none&role=everybody,search,NA,NA,NA,YNZXS8,"Oct 6, 2023 13:00:47",1282,NA,NA,2,Site Search,GDI,2023-10-06 13:00:47,event,https://hans.th-nuernberg.de/search-results?evalId=none&role=everybody,323,YNZXS8,"Oct 6, 2023 13:00:52",1283,click_button,logo,2,2023-10-06 13:00:52,Event,"Category: ""click_button', Action: ""logo""",action,https://hans.th-nuernberg.de/?evalId=none&role=everybody,262,kwAIVe,"Oct 6, 2023 13:00:52",1284,NA
matomo_export_2023-10-06.csv,1,41,141.75.106.0,f4032cb023a88e3b,95e84ab1141bd2fa,action,https://hans.th-nuernberg.de/video-player?uuid=606fe512-874b-4540-b571-8d7c003837fa&evalId=none&role=everybody,365,EXaOQL,"Oct 6, 2023 12:41:52",1277,NA,NA,1,2023-10-06 12:41:52,HAnS,https://hans.th-nuernberg.de/video-player?uuid=606fe512-874b-4540-b571-8d7c003837fa&evalId=none&role=everybody,event,https://hans.th-nuernberg.de/video-player?uuid=606fe512-874b-4540-b571-8d7c003837fa&evalId=none&role=everybody,NA,366,EXaOQL,"Oct 6, 2023 12:41:53",1278,NA,NA,1,Event,"Category: ""videoplayer_click', Action: ""play""",2023-10-06 12:41:53,event,https://hans.th-nuernberg.de/video-player?uuid=606fe512-874b-4540-b571-8d7c003837fa&evalId=none&role=everybody,366,EXaOQL,"Oct 6, 2023 12:41:53",1279,videoplayer_click,pause,1,2023-10-06 12:41:53,Event,"Category: ""videoplayer_click', Action: ""pause""",event,https://hans.th-nuernberg.de/video-player?uuid=606fe512-874b-4540-b571-8d7c003837fa&evalId=none&role=everybody,366,EXaOQL,"Oct 6, 2023 12:41:53",1280,videoplayer_click
matomo_export_2023-10-06.csv,1,40,141.75.106.0,f4032cb023a88e3b,95e84ab1141bd2fa,action,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,343,pXOzkP,"Oct 6, 2023 12:03:52",1273,NA,NA,1,2023-10-06 12:03:52,HAnS,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,NA,344,pXOzkP,"Oct 6, 2023 12:03:53",1274,NA,NA,1,Event,"Category: ""videoplayer_click', Action: ""play""",2023-10-06 12:03:53,event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,pXOzkP,"Oct 6, 2023 12:03:53",1275,videoplayer_click,pause,1,2023-10-06 12:03:53,Event,"Category: ""videoplayer_click', Action: ""pause""",event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,pXOzkP,"Oct 6, 2023 12:03:53",1276,videoplayer_click
matomo_export_2023-10-06.csv,1,36,141.75.106.0,f4032cb023a88e3b,95e84ab1141bd2fa,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,d0139S,"Oct 6, 2023 10:31:01",1092,NA,NA,1,2023-10-06 10:31:01,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,event,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,NA,3,d0139S,"Oct 6, 2023 10:31:31",1093,NA,NA,1,Event,"Category: ""login', Action: ""success""",2023-10-06 10:31:31,action,https://hans.th-nuernberg.de/search-results?evalId=none&role=everybody,263,r7Xi5k,"Oct 6, 2023 10:31:31",1094,NA,NA,2,2023-10-06 10:31:31,HAnS,https://hans.th-nuernberg.de/search-results?evalId=none&role=everybody,search,NA,NA,r7Xi5k,"Oct 6, 2023 10:31:31",1095,NA
matomo_export_2023-10-06.csv,1,34,147.161.139.0,e6887171613ffa13,615c51b6d83c73e9,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,QULqKq,"Oct 6, 2023 09:13:00",1089,NA,NA,1,2023-10-06 09:13:00,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,HAnS,2,lOOFZk,"Oct 6, 2023 09:24:16",1090,0,0s,2,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2023-10-06 09:24:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
matomo_export_2023-10-06.csv,1,30,109.43.51.0,2dbd0075ef3e0db5,d03d344c7cc9f21f,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,d7twMY,"Oct 6, 2023 07:49:48",1084,NA,NA,1,2023-10-06 07:49:48,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,HAnS,2,dq1xh6,"Oct 6, 2023 07:59:41",1086,0,0s,2,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2023-10-06 07:59:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
matomo_export_2023-10-07.csv,1,71,37.4.225.0,c70f305a73847aa2,390d8555e8638c58,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,RgfbUn,"Oct 7, 2023 23:06:08",1759,NA,NA,1,2023-10-07 23:06:08,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,action,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,HAnS,343,xPJBY4,"Oct 7, 2023 23:07:15",1760,4,4s,2,HAnS,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,2023-10-07 23:07:15,event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,xPJBY4,"Oct 7, 2023 23:07:16",1761,videoplayer_click,play,2,2023-10-07 23:07:16,Event,"Category: ""videoplayer_click', Action: ""play""",event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,xPJBY4,"Oct 7, 2023 23:07:19",1762,videoplayer_click
matomo_export_2023-10-07.csv,1,61,77.9.52.0,0156c2c92537c333,c3f5968be84569f9,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,x2HZvb,"Oct 7, 2023 12:25:21",1575,NA,NA,1,2023-10-07 12:25:21,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,event,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,NA,3,x2HZvb,"Oct 7, 2023 12:25:41",1576,NA,NA,1,Event,"Category: ""login', Action: ""success""",2023-10-07 12:25:41,action,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,324,dvDWPf,"Oct 7, 2023 12:25:41",1577,NA,NA,2,2023-10-07 12:25:41,HAnS,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,event,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,325,dvDWPf,"Oct 7, 2023 12:25:41",1578,videoplayer_click
matomo_export_2023-10-07.csv,1,57,31.18.254.0,230823fec54e5812,d717f44e851bd9e3,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,vIwF6w,"Oct 7, 2023 10:12:00",1559,NA,NA,1,2023-10-07 10:12:00,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,HAnS,2,tJ3a4L,"Oct 7, 2023 10:13:52",1560,23,23s,2,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2023-10-07 10:13:52,event,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,3,tJ3a4L,"Oct 7, 2023 10:14:14",1561,login,success,2,2023-10-07 10:14:14,Event,"Category: ""login', Action: ""success""",action,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,324,2zW9cS,"Oct 7, 2023 10:14:15",1562,NA
matomo_export_2023-10-08.csv,1,74,31.18.254.0,230823fec54e5812,99009d4dbb571b86,event,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,325,2zW9cS,"Oct 8, 2023 17:09:48",1767,videoplayer_click,play,NA,2023-10-08 17:09:48,Event,"Category: ""videoplayer_click', Action: ""play""",event,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,NA,325,2zW9cS,"Oct 8, 2023 17:10:32",1768,NA,NA,NA,Event,"Category: ""click_slideChange', Action: ""new_slide_idx: 1""",2023-10-08 17:10:32,event,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,325,2zW9cS,"Oct 8, 2023 17:10:33",1769,click_slideChange,new_slide_idx: 2,NA,2023-10-08 17:10:33,Event,"Category: ""click_slideChange', Action: ""new_slide_idx: 2""",event,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,325,2zW9cS,"Oct 8, 2023 17:10:34",1770,click_slideChange
matomo_export_2023-10-08.csv,1,73,31.18.254.0,230823fec54e5812,99009d4dbb571b86,event,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,325,2zW9cS,"Oct 8, 2023 13:51:15",1765,videoplayer_click,play,NA,2023-10-08 13:51:15,Event,"Category: ""videoplayer_click', Action: ""play""",event,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,NA,325,2zW9cS,"Oct 8, 2023 14:13:28",1766,NA,NA,NA,Event,"Category: ""videoplayer_click', Action: ""pause""",2023-10-08 14:13:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
matomo_export_2023-10-09.csv,1,160,84.141.244.0,6b0ea779065d4eb2,642ccb3a512f38b7,action,https://hans.th-nuernberg.de/?evalId=none&role=everybody,262,IgRWc4,"Oct 9, 2023 22:19:57",4156,NA,NA,1,2023-10-09 22:19:57,HAnS,https://hans.th-nuernberg.de/?evalId=none&role=everybody,action,https://hans.th-nuernberg.de/?evalId=none&role=everybody,HAnS,262,MQzPSS,"Oct 9, 2023 22:20:01",4157,2,2s,2,HAnS,https://hans.th-nuernberg.de/?evalId=none&role=everybody,2023-10-09 22:20:01,event,https://hans.th-nuernberg.de/?evalId=none&role=everybody,339,MQzPSS,"Oct 9, 2023 22:20:03",4158,logout,start,2,2023-10-09 22:20:03,Event,"Category: ""logout', Action: ""start""",event,https://hans.th-nuernberg.de/?evalId=none&role=everybody,339,MQzPSS,"Oct 9, 2023 22:20:03",4159,click_button
matomo_export_2023-10-09.csv,1,159,141.75.169.0,386b9b5652ffdddf,f0d005145c0b1831,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,3fCAk6,"Oct 9, 2023 22:10:03",4154,NA,NA,1,2023-10-09 22:10:03,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,HAnS,2,2bz2gS,"Oct 9, 2023 22:14:13",4155,0,0s,2,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2023-10-09 22:14:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
matomo_export_2023-10-09.csv,1,158,93.219.153.0,972993940a2e1c8c,b7fd61d9f8848584,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,jaI7tO,"Oct 9, 2023 20:57:24",4082,NA,NA,1,2023-10-09 20:57:24,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,HAnS,2,R08vxH,"Oct 9, 2023 20:59:52",4083,26,26s,2,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2023-10-09 20:59:52,action,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,324,1zELKF,"Oct 9, 2023 21:00:18",4084,NA,NA,3,2023-10-09 21:00:18,HAnS,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,event,https://hans.th-nuernberg.de/video-player?uuid=bd2cd185-5297-48e6-9399-d41c36d16d95&evalId=none&role=everybody,325,1zELKF,"Oct 9, 2023 21:00:18",4085,videoplayer_click
matomo_export_2023-10-09.csv,1,156,2.200.165.0,23d3249ac570cb3f,98562cdea2c4375d,event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,hICmZN,"Oct 9, 2023 19:12:54",4070,videoplayer_click,set_position: 1044.6364883401918,NA,2023-10-09 19:12:54,Event,"Category: ""videoplayer_click', Action: ""set_position: 1044.6364883401918""",event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,NA,344,hICmZN,"Oct 9, 2023 19:12:55",4071,NA,NA,NA,Event,"Category: ""videoplayer_click', Action: ""set_position: 1044.6364883""",2023-10-09 19:12:55,event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,hICmZN,"Oct 9, 2023 19:13:12",4072,videoplayer_click,play,NA,2023-10-09 19:13:12,Event,"Category: ""videoplayer_click', Action: ""play""",event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,hICmZN,"Oct 9, 2023 19:14:28",4073,videoplayer_click
matomo_export_2023-10-09.csv,1,154,87.186.119.0,d8b9d5afcef85422,81f68cfd8294d7a4,event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,piFoEE,"Oct 9, 2023 17:48:11",3943,videoplayer_click,play,NA,2023-10-09 17:48:11,Event,"Category: ""videoplayer_click', Action: ""play""",event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,NA,344,piFoEE,"Oct 9, 2023 17:48:15",3944,NA,NA,NA,Event,"Category: ""videoplayer_click', Action: ""set_position: 378.00051""",2023-10-09 17:48:15,event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,piFoEE,"Oct 9, 2023 17:50:53",3947,videoplayer_click,pause,NA,2023-10-09 17:50:53,Event,"Category: ""videoplayer_click', Action: ""pause""",event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,piFoEE,"Oct 9, 2023 17:51:10",3948,videoplayer_click
matomo_export_2023-10-09.csv,1,153,2.200.165.0,23d3249ac570cb3f,98562cdea2c4375d,action,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,343,hICmZN,"Oct 9, 2023 17:20:41",3924,NA,NA,1,2023-10-09 17:20:41,HAnS,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,NA,344,hICmZN,"Oct 9, 2023 17:20:42",3925,NA,NA,1,Event,"Category: ""videoplayer_click', Action: ""play""",2023-10-09 17:20:42,event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,hICmZN,"Oct 9, 2023 17:20:44",3926,videoplayer_click,pause,1,2023-10-09 17:20:44,Event,"Category: ""videoplayer_click', Action: ""pause""",event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,hICmZN,"Oct 9, 2023 17:20:44",3927,videoplayer_click
matomo_export_2023-10-09.csv,1,155,89.246.102.0,5dcda63d27c97e0d,ddf9d116801f862c,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,OEHUzE,"Oct 9, 2023 18:12:58",3997,NA,NA,1,2023-10-09 18:12:58,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,action,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,HAnS,343,P7ds5l,"Oct 9, 2023 18:13:21",3998,16,16s,2,HAnS,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,2023-10-09 18:13:21,event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,P7ds5l,"Oct 9, 2023 18:13:21",3999,videoplayer_click,play,2,2023-10-09 18:13:21,Event,"Category: ""videoplayer_click', Action: ""play""",event,https://hans.th-nuernberg.de/video-player?uuid=e76d5ffc-5115-4d15-8772-8e85acb841f0&evalId=none&role=everybody,344,P7ds5l,"Oct 9, 2023 18:13:36",4000,videoplayer_click
matomo_export_2023-10-09.csv,1,152,141.75.168.0,dffbc50f623909d6,4824461930b25e22,action,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,2,ufxuGO,"Oct 9, 2023 16:58:08",3920,NA,NA,1,2023-10-09 16:58:08,HAnS,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,event,https://hans.th-nuernberg.de/login?evalId=none&role=undefined,NA,3,ufxuGO,"Oct 9, 2023 17:00:56",3921,NA,NA,1,Event,"Category: ""login', Action: ""success""",2023-10-09 17:00:56,search,NA,NA,TRSeJz,"Oct 9, 2023 17:00:56",3922,NA,NA,2,2023-10-09 17:00:56,Site Search,GDI,action,https://hans.th-nuernberg.de/search-results?evalId=none&role=everybody,263,TRSeJz,"Oct 9, 2023 17:00:56",3923,NA
